FIPS,State,County,PCH_LACCESS_POP_10_15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,PCH_LACCESS_POP_10_15_imputed,PCH_LACCESS_HHNV_10_15_imputed,PCT_LACCESS_SNAP15_imputed,PCT_LACCESS_WHITE15_imputed,PCT_LACCESS_BLACK15_imputed,PCT_LACCESS_HISP15_imputed,PCT_LACCESS_NHASIAN15_imputed,PCT_LACCESS_NHNA15_imputed,PCT_LACCESS_NHPI15_imputed,PCT_LACCESS_MULTIR15_imputed,Cluster Labels
51670,VA,Hopewell,25.858327210243026,4.627657256797513,6.512413572869778,24.32445709850507,9.391506729009738,2.3910195404388874,0.3549174064074074,0.1673939595780886,0.0379239629035257,2.165928576733952,0,0,0,0,0,0,0,0,0,0,8
51678,VA,Lexington,4684.809925818614,1409.7654809542212,0.6828734229956995,5.764677949756006,0.1756633691001945,0.1411122450717713,0.0740772479080728,0.0,0.0,0.1507338431093269,0,0,0,0,0,0,0,0,0,0,6
51680,VA,Lynchburg,-37.19807932910399,-9.03602674999006,3.688042951928852,8.010166242912158,7.616255448717063,0.4378603944470292,0.3529521705465845,0.0585627085917128,0.0125058493270315,0.5302440835307062,0,0,0,0,0,0,0,0,0,0,0
51683,VA,Manassas,-8.626197377678142,-34.951073996414344,0.3869548029944751,3.562535149658576,0.5569993093495942,1.6314643503168371,0.3480153727612807,0.0444708221641085,0.0,1.0784735586571534,0,0,0,0,0,0,0,0,0,0,6
51685,VA,Manassas Park,8.174965624813037,61.43550592482166,3.2817157465631457,21.412248086923704,4.125949386470735,10.946182251126112,4.395657312842724,0.1763797616474511,0.0376800245086079,7.130583455226372,0,0,0,0,0,0,0,0,0,0,4
51690,VA,Martinsville,-9.674776682426424,-5.628863131530296,5.151558099261077,13.404337146795749,8.296678476807177,0.7228476517162101,0.29663067074777,0.0566824574367685,0.0070564995457351,0.7417156736042182,0,0,0,0,0,0,0,0,0,0,0
51700,VA,Newport News,20.77917948839521,28.617479147507574,2.1959410784469604,12.89581969808404,7.2719684566198355,1.6306877729181384,0.7352682492021315,0.103127377115835,0.0505879993304298,1.496802320506571,0,0,0,0,0,0,0,0,0,0,0
51710,VA,Norfolk,50.39548963765282,81.37514045276869,2.690369800055512,10.775848627943024,7.201693798925795,1.214635247237435,0.603420362694905,0.1054615200786431,0.0310911229483039,1.1315439522977269,0,0,0,0,0,0,0,0,0,0,0
51720,VA,Norton,-48.35119264486824,-15.818900580790068,1.4356110395065371,5.885285746725947,0.172413027214245,0.0229241049736964,0.1824928704553206,0.0,0.0,0.1317964525099894,0,0,0,0,0,0,0,0,0,0,6
51730,VA,Petersburg,66.20936107715387,41.813952181177385,12.026242864677275,3.870830384580845,31.56545593909778,1.2277259418983528,0.159317395630693,0.093962201458669,0.0041358027650867,1.2996228605808635,0,0,0,0,0,0,0,0,0,0,8
51735,VA,Poquoson,0.0,-32.161895206392764,1.1538234228073392,41.04454616093128,0.2221582060109218,0.7956679828810881,0.835805652454716,0.0881070141127687,0.0150992346318139,0.6890681534694173,0,0,0,0,0,0,0,0,0,0,0
